"Year","Country","longitude","latitude","type","value","To","US.longitude","US.latitude","Commodity_Name"
2009,"Samoa",-172.414,-13.652,"Export",28704,"US",-95.71289,37.09024,"Chocolate"
2009,"French Polynesia",-149.462,-17.626,"Export",460567,"US",-95.71289,37.09024,"Chocolate"
2009,"Marshall Islands",168.963,7.595,"Export",47525,"US",-95.71289,37.09024,"Chocolate"
2009,"Micronesia",NA,NA,"Export",8701,"US",-95.71289,37.09024,"Chocolate"
2009,"Palau",134.57,7.501,"Export",75091,"US",-95.71289,37.09024,"Chocolate"
2009,"Fiji",177.974,-17.819,"Export",22301,"US",-95.71289,37.09024,"Chocolate"
2009,"Libya",NA,NA,"Export",158220,"US",-95.71289,37.09024,"Chocolate"
2009,"Egypt",29.872,26.494,"Export",330747,"US",-95.71289,37.09024,"Chocolate"
2009,"Equatorial Guinea",10.488,1.607,"Export",22539,"US",-95.71289,37.09024,"Chocolate"
2009,"Guinea",-10.942,10.439,"Export",18000,"US",-95.71289,37.09024,"Chocolate"
2009,"Cote d'Ivoire",-5.556,7.632,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2009,"Ghana",-1.207,7.96,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2009,"Nigeria",8.105,9.594,"Export",88243,"US",-95.71289,37.09024,"Chocolate"
2009,"Angola",17.544,-12.296,"Export",28068,"US",-95.71289,37.09024,"Chocolate"
2009,"Sao Tome and Principe",6.629,0.201,"Export",3851,"US",-95.71289,37.09024,"Chocolate"
2009,"Kenya",37.858,0.53,"Export",5395,"US",-95.71289,37.09024,"Chocolate"
2009,"Madagascar",46.706,-19.374,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2009,"South Africa",23.121,-30.558,"Export",750327,"US",-95.71289,37.09024,"Chocolate"
2010,"Canada",-109.433,59.081,"Export",471335717,"US",-95.71289,37.09024,"Chocolate"
2010,"Mexico",-102.535,23.951,"Export",152761444,"US",-95.71289,37.09024,"Chocolate"
2010,"Guatemala",-90.398,15.256,"Export",5336340,"US",-95.71289,37.09024,"Chocolate"
2010,"Belize",-88.602,17.219,"Export",860891,"US",-95.71289,37.09024,"Chocolate"
2010,"El Salvador",-88.866,13.736,"Export",5020932,"US",-95.71289,37.09024,"Chocolate"
2010,"Honduras",-86.863,14.819,"Export",3334124,"US",-95.71289,37.09024,"Chocolate"
2010,"Nicaragua",-85.034,12.84,"Export",1368108,"US",-95.71289,37.09024,"Chocolate"
2010,"Costa Rica",-83.946,9.971,"Export",6146260,"US",-95.71289,37.09024,"Chocolate"
2010,"Panama",-80.92,8.384,"Export",22939315,"US",-95.71289,37.09024,"Chocolate"
2010,"Bermuda",-64.709,32.336,"Export",1256169,"US",-95.71289,37.09024,"Chocolate"
2010,"Bahamas",-78.014,24.628,"Export",2243802,"US",-95.71289,37.09024,"Chocolate"
2010,"Jamaica",-77.32,18.151,"Export",3768080,"US",-95.71289,37.09024,"Chocolate"
2010,"Turks and Caicos Islands",-71.95,21.902,"Export",160070,"US",-95.71289,37.09024,"Chocolate"
2010,"Cayman Islands",-81.198,19.314,"Export",485183,"US",-95.71289,37.09024,"Chocolate"
2010,"Haiti",-72.278,19.142,"Export",164157,"US",-95.71289,37.09024,"Chocolate"
2010,"Dominican Republic",-70.729,19.015,"Export",7045063,"US",-95.71289,37.09024,"Chocolate"
2010,"Anguilla",-63.032,18.237,"Export",3873,"US",-95.71289,37.09024,"Chocolate"
2010,"British Virgin Islands",-64.39,18.483,"Export",13183,"US",-95.71289,37.09024,"Chocolate"
2010,"St Kitts and Nevis",NA,NA,"Export",127315,"US",-95.71289,37.09024,"Chocolate"
2010,"Antigua and Barbuda",-61.783,17.078,"Export",208618,"US",-95.71289,37.09024,"Chocolate"
2010,"Montserrat",-62.187,16.736,"Export",7902,"US",-95.71289,37.09024,"Chocolate"
2010,"Dominica",-61.356,15.475,"Export",99348,"US",-95.71289,37.09024,"Chocolate"
2010,"St Lucia",NA,NA,"Export",172494,"US",-95.71289,37.09024,"Chocolate"
2010,"St Vincent and the Grenadines",NA,NA,"Export",184054,"US",-95.71289,37.09024,"Chocolate"
2010,"Grenada",-61.678,12.118,"Export",54234,"US",-95.71289,37.09024,"Chocolate"
2010,"Barbados",-59.559,13.153,"Export",1510202,"US",-95.71289,37.09024,"Chocolate"
2010,"Trinidad and Tobago",-61.253,10.468,"Export",4986985,"US",-95.71289,37.09024,"Chocolate"
2010,"Netherlands Antilles",-68.87,12.123,"Export",1627829,"US",-95.71289,37.09024,"Chocolate"
2010,"Aruba",-69.977,12.517,"Export",1349542,"US",-95.71289,37.09024,"Chocolate"
2010,"Guadeloupe",-61.441,16.286,"Export",48404,"US",-95.71289,37.09024,"Chocolate"
2010,"Colombia",-73.076,3.9,"Export",13823696,"US",-95.71289,37.09024,"Chocolate"
2010,"Venezuela",-66.166,7.125,"Export",8761896,"US",-95.71289,37.09024,"Chocolate"
2010,"Guyana",-58.974,4.792,"Export",12387,"US",-95.71289,37.09024,"Chocolate"
2010,"Suriname",-55.912,4.127,"Export",160784,"US",-95.71289,37.09024,"Chocolate"
2010,"Ecuador",-78.497,-1.385,"Export",1983407,"US",-95.71289,37.09024,"Chocolate"
2010,"Peru",-75.552,-9.326,"Export",17771035,"US",-95.71289,37.09024,"Chocolate"
2010,"Bolivia",-64.671,-16.715,"Export",1455043,"US",-95.71289,37.09024,"Chocolate"
2010,"Chile",-69.433,-23.389,"Export",7538203,"US",-95.71289,37.09024,"Chocolate"
2010,"Brazil",-53.089,-10.772,"Export",3927747,"US",-95.71289,37.09024,"Chocolate"
2010,"Paraguay",-58.391,-23.236,"Export",313840,"US",-95.71289,37.09024,"Chocolate"
2010,"Uruguay",-56.012,-32.8,"Export",581101,"US",-95.71289,37.09024,"Chocolate"
2010,"Argentina",-65.167,-35.377,"Export",1776411,"US",-95.71289,37.09024,"Chocolate"
2010,"Iceland",-18.48,64.764,"Export",522857,"US",-95.71289,37.09024,"Chocolate"
2010,"Sweden",15.27,62.011,"Export",112232,"US",-95.71289,37.09024,"Chocolate"
2010,"Norway",8.74,61.152,"Export",406019,"US",-95.71289,37.09024,"Chocolate"
2010,"Finland",26.272,64.504,"Export",33502,"US",-95.71289,37.09024,"Chocolate"
2010,"Denmark",9.264,56.058,"Export",64169,"US",-95.71289,37.09024,"Chocolate"
2010,"United Kingdom",-2.9,54.16,"Export",9683729,"US",-95.71289,37.09024,"Chocolate"
2010,"Ireland",-8.152,53.177,"Export",333876,"US",-95.71289,37.09024,"Chocolate"
2010,"Netherlands",5.389,52.077,"Export",4024327,"US",-95.71289,37.09024,"Chocolate"
2010,"Belgium",4.664,50.643,"Export",644330,"US",-95.71289,37.09024,"Chocolate"
2010,"Monaco",7.412,43.75,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2010,"France",2.55,46.565,"Export",636618,"US",-95.71289,37.09024,"Chocolate"
2010,"Germany",9.851,51.11,"Export",1978630,"US",-95.71289,37.09024,"Chocolate"
2010,"Austria",14.912,47.683,"Export",14148,"US",-95.71289,37.09024,"Chocolate"
2010,"Czech Republic",15.338,49.743,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2010,"Slovakia",19.491,48.707,"Export",39919,"US",-95.71289,37.09024,"Chocolate"
2010,"Hungary",19.134,47.07,"Export",43917,"US",-95.71289,37.09024,"Chocolate"
2010,"Switzerland",7.908,46.861,"Export",400150,"US",-95.71289,37.09024,"Chocolate"
2010,"Latvia",25.641,56.858,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2010,"Lithuania",23.897,55.336,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2010,"Poland",19.401,52.125,"Export",12610,"US",-95.71289,37.09024,"Chocolate"
2010,"Russia",96.689,61.988,"Export",117090,"US",-95.71289,37.09024,"Chocolate"
2010,"Belarus",28.047,53.54,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2010,"Ukraine",31.388,49.016,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2010,"Armenia",44.563,40.534,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2010,"Georgia",43.518,42.176,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2010,"Spain",-3.649,40.227,"Export",232835,"US",-95.71289,37.09024,"Chocolate"
2010,"Portugal",-8.058,40.309,"Export",309416,"US",-95.71289,37.09024,"Chocolate"
2010,"Malta",14.442,35.89,"Export",16525,"US",-95.71289,37.09024,"Chocolate"
2010,"San Marino",12.46,43.942,"Export",36739,"US",-95.71289,37.09024,"Chocolate"
2010,"Italy",10.44,44.931,"Export",218840,"US",-95.71289,37.09024,"Chocolate"
2010,"Croatia",16.693,45.723,"Export",31187,"US",-95.71289,37.09024,"Chocolate"
2010,"Slovenia",14.827,46.124,"Export",29022,"US",-95.71289,37.09024,"Chocolate"
2010,"Macedonia",NA,NA,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2010,"Serbia",20.806,44.032,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2010,"Greece",21.766,39.666,"Export",468369,"US",-95.71289,37.09024,"Chocolate"
2010,"Romania",24.969,45.844,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2010,"Bulgaria",25.231,42.761,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2010,"Turkey",35.179,39.061,"Export",199502,"US",-95.71289,37.09024,"Chocolate"
2010,"Cyprus",33.219,35.043,"Export",42393,"US",-95.71289,37.09024,"Chocolate"
2010,"Syria",NA,NA,"Export",46128,"US",-95.71289,37.09024,"Chocolate"
2010,"Lebanon",35.888,33.92,"Export",329551,"US",-95.71289,37.09024,"Chocolate"
2010,"Iraq",43.772,33.048,"Export",2501,"US",-95.71289,37.09024,"Chocolate"
2010,"Israel",34.851,31.026,"Export",1951212,"US",-95.71289,37.09024,"Chocolate"
2010,"Jordan",36.319,30.703,"Export",2768558,"US",-95.71289,37.09024,"Chocolate"
2010,"Kuwait",47.376,29.476,"Export",2289423,"US",-95.71289,37.09024,"Chocolate"
2010,"Saudi Arabia",44.585,24.023,"Export",11870191,"US",-95.71289,37.09024,"Chocolate"
2010,"Qatar",51.191,25.316,"Export",913241,"US",-95.71289,37.09024,"Chocolate"
2010,"United Arab Emirates",54.163,23.549,"Export",15075688,"US",-95.71289,37.09024,"Chocolate"
2010,"Yemen",48.355,15.807,"Export",3500,"US",-95.71289,37.09024,"Chocolate"
2010,"Oman",57.407,21.656,"Export",92492,"US",-95.71289,37.09024,"Chocolate"
2010,"Bahrain",50.562,26.019,"Export",312624,"US",-95.71289,37.09024,"Chocolate"
2010,"Afghanistan",65.216,33.677,"Export",16462,"US",-95.71289,37.09024,"Chocolate"
2010,"India",79.619,22.881,"Export",2346216,"US",-95.71289,37.09024,"Chocolate"
2010,"Pakistan",69.386,29.967,"Export",196465,"US",-95.71289,37.09024,"Chocolate"
2010,"Bangladesh",89.941,24.218,"Export",3062,"US",-95.71289,37.09024,"Chocolate"
2010,"Sri Lanka",80.704,7.612,"Export",34985,"US",-95.71289,37.09024,"Chocolate"
2010,"Thailand",100.844,15.7,"Export",3199532,"US",-95.71289,37.09024,"Chocolate"
2010,"Vietnam",NA,NA,"Export",1794084,"US",-95.71289,37.09024,"Chocolate"
2010,"Cambodia",104.564,12.714,"Export",69790,"US",-95.71289,37.09024,"Chocolate"
2010,"Malaysia",102.195,4.201,"Export",3935272,"US",-95.71289,37.09024,"Chocolate"
2010,"Singapore",103.808,1.351,"Export",19992913,"US",-95.71289,37.09024,"Chocolate"
2010,"Indonesia",114.252,-0.976,"Export",2370505,"US",-95.71289,37.09024,"Chocolate"
2010,"Brunei",NA,NA,"Export",250395,"US",-95.71289,37.09024,"Chocolate"
2010,"Philippines",122.466,11.118,"Export",24527090,"US",-95.71289,37.09024,"Chocolate"
2010,"Macau",113.545,22.2,"Export",133002,"US",-95.71289,37.09024,"Chocolate"
2010,"China",106.514,33.42,"Export",14441857,"US",-95.71289,37.09024,"Chocolate"
2010,"Korea, South",NA,NA,"Export",59146239,"US",-95.71289,37.09024,"Chocolate"
2010,"Hong Kong",114.129,22.423,"Export",17110713,"US",-95.71289,37.09024,"Chocolate"
2010,"Taiwan",120.946,23.754,"Export",18558352,"US",-95.71289,37.09024,"Chocolate"
2010,"Japan",139.068,36.491,"Export",39648903,"US",-95.71289,37.09024,"Chocolate"
2010,"Australia",136.189,-24.973,"Export",13107573,"US",-95.71289,37.09024,"Chocolate"
2010,"Cocos (Keeling) Islands",96.839,-12.173,"Export",82150,"US",-95.71289,37.09024,"Chocolate"
2010,"Papua New Guinea",143.459,-5.949,"Export",3212,"US",-95.71289,37.09024,"Chocolate"
2010,"New Zealand",172.235,-42.634,"Export",1896060,"US",-95.71289,37.09024,"Chocolate"
2010,"Cook Islands",-159.782,-21.219,"Export",32000,"US",-95.71289,37.09024,"Chocolate"
2010,"Kiribati",175.036,-1.508,"Export",4020,"US",-95.71289,37.09024,"Chocolate"
2010,"French Polynesia",-149.462,-17.626,"Export",481022,"US",-95.71289,37.09024,"Chocolate"
2010,"Marshall Islands",168.963,7.595,"Export",31525,"US",-95.71289,37.09024,"Chocolate"
2010,"Micronesia",NA,NA,"Export",34826,"US",-95.71289,37.09024,"Chocolate"
2010,"Palau",134.57,7.501,"Export",166637,"US",-95.71289,37.09024,"Chocolate"
2010,"Fiji",177.974,-17.819,"Export",32456,"US",-95.71289,37.09024,"Chocolate"
2010,"Morocco",-5.758,32.706,"Export",14337,"US",-95.71289,37.09024,"Chocolate"
2010,"Libya",NA,NA,"Export",144162,"US",-95.71289,37.09024,"Chocolate"
2010,"Egypt",29.872,26.494,"Export",339063,"US",-95.71289,37.09024,"Chocolate"
2010,"Equatorial Guinea",10.488,1.607,"Export",6065,"US",-95.71289,37.09024,"Chocolate"
2010,"Cameroon",12.277,5.133,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2010,"Guinea",-10.942,10.439,"Export",32920,"US",-95.71289,37.09024,"Chocolate"
2010,"Cote d'Ivoire",-5.556,7.632,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2010,"Ghana",-1.207,7.96,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2010,"Nigeria",8.105,9.594,"Export",13447,"US",-95.71289,37.09024,"Chocolate"
2010,"Sao Tome and Principe",6.629,0.201,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2010,"Ethiopia",39.616,8.626,"Export",3808,"US",-95.71289,37.09024,"Chocolate"
2010,"Uganda",32.386,1.28,"Export",5153,"US",-95.71289,37.09024,"Chocolate"
2010,"Madagascar",46.706,-19.374,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2010,"South Africa",23.121,-30.558,"Export",1474235,"US",-95.71289,37.09024,"Chocolate"
2011,"Canada",-109.433,59.081,"Export",534895611,"US",-95.71289,37.09024,"Chocolate"
2011,"Mexico",-102.535,23.951,"Export",211050045,"US",-95.71289,37.09024,"Chocolate"
2011,"Guatemala",-90.398,15.256,"Export",6373889,"US",-95.71289,37.09024,"Chocolate"
2011,"Belize",-88.602,17.219,"Export",745685,"US",-95.71289,37.09024,"Chocolate"
2011,"El Salvador",-88.866,13.736,"Export",8652636,"US",-95.71289,37.09024,"Chocolate"
2011,"Honduras",-86.863,14.819,"Export",4678826,"US",-95.71289,37.09024,"Chocolate"
2011,"Nicaragua",-85.034,12.84,"Export",2221677,"US",-95.71289,37.09024,"Chocolate"
2011,"Costa Rica",-83.946,9.971,"Export",9077466,"US",-95.71289,37.09024,"Chocolate"
2011,"Panama",-80.92,8.384,"Export",25529210,"US",-95.71289,37.09024,"Chocolate"
2011,"Bermuda",-64.709,32.336,"Export",1103828,"US",-95.71289,37.09024,"Chocolate"
2011,"Bahamas",-78.014,24.628,"Export",2292014,"US",-95.71289,37.09024,"Chocolate"
2011,"Cuba",-77.781,21.297,"Export",519202,"US",-95.71289,37.09024,"Chocolate"
2011,"Jamaica",-77.32,18.151,"Export",4143087,"US",-95.71289,37.09024,"Chocolate"
2011,"Turks and Caicos Islands",-71.95,21.902,"Export",88270,"US",-95.71289,37.09024,"Chocolate"
2011,"Cayman Islands",-81.198,19.314,"Export",328526,"US",-95.71289,37.09024,"Chocolate"
2011,"Haiti",-72.278,19.142,"Export",277751,"US",-95.71289,37.09024,"Chocolate"
2011,"Dominican Republic",-70.729,19.015,"Export",8004727,"US",-95.71289,37.09024,"Chocolate"
2011,"Anguilla",-63.032,18.237,"Export",13110,"US",-95.71289,37.09024,"Chocolate"
2011,"British Virgin Islands",-64.39,18.483,"Export",137270,"US",-95.71289,37.09024,"Chocolate"
2011,"St Kitts and Nevis",NA,NA,"Export",13930,"US",-95.71289,37.09024,"Chocolate"
2011,"Antigua and Barbuda",-61.783,17.078,"Export",233937,"US",-95.71289,37.09024,"Chocolate"
2011,"Montserrat",-62.187,16.736,"Export",10998,"US",-95.71289,37.09024,"Chocolate"
2011,"Dominica",-61.356,15.475,"Export",71896,"US",-95.71289,37.09024,"Chocolate"
2011,"St Lucia",NA,NA,"Export",201360,"US",-95.71289,37.09024,"Chocolate"
2011,"St Vincent and the Grenadines",NA,NA,"Export",135334,"US",-95.71289,37.09024,"Chocolate"
2011,"Grenada",-61.678,12.118,"Export",118462,"US",-95.71289,37.09024,"Chocolate"
2011,"Barbados",-59.559,13.153,"Export",1788262,"US",-95.71289,37.09024,"Chocolate"
2011,"Trinidad and Tobago",-61.253,10.468,"Export",7369095,"US",-95.71289,37.09024,"Chocolate"
2011,"Netherlands Antilles",-68.87,12.123,"Export",746176,"US",-95.71289,37.09024,"Chocolate"
2011,"Sint Maarten",NA,NA,"Export",596008,"US",-95.71289,37.09024,"Chocolate"
2011,"Curacao",NA,NA,"Export",619839,"US",-95.71289,37.09024,"Chocolate"
2011,"Aruba",-69.977,12.517,"Export",2020802,"US",-95.71289,37.09024,"Chocolate"
2011,"Guadeloupe",-61.441,16.286,"Export",2726,"US",-95.71289,37.09024,"Chocolate"
2011,"Colombia",-73.076,3.9,"Export",15130540,"US",-95.71289,37.09024,"Chocolate"
2011,"Venezuela",-66.166,7.125,"Export",13280727,"US",-95.71289,37.09024,"Chocolate"
2011,"Guyana",-58.974,4.792,"Export",157337,"US",-95.71289,37.09024,"Chocolate"
2011,"Suriname",-55.912,4.127,"Export",83596,"US",-95.71289,37.09024,"Chocolate"
2011,"Ecuador",-78.497,-1.385,"Export",2921507,"US",-95.71289,37.09024,"Chocolate"
2011,"Peru",-75.552,-9.326,"Export",18557570,"US",-95.71289,37.09024,"Chocolate"
2011,"Bolivia",-64.671,-16.715,"Export",3559384,"US",-95.71289,37.09024,"Chocolate"
2011,"Chile",-69.433,-23.389,"Export",11776183,"US",-95.71289,37.09024,"Chocolate"
2011,"Brazil",-53.089,-10.772,"Export",6586907,"US",-95.71289,37.09024,"Chocolate"
2011,"Paraguay",-58.391,-23.236,"Export",542572,"US",-95.71289,37.09024,"Chocolate"
2011,"Uruguay",-56.012,-32.8,"Export",1835357,"US",-95.71289,37.09024,"Chocolate"
2011,"Argentina",-65.167,-35.377,"Export",2279390,"US",-95.71289,37.09024,"Chocolate"
2011,"Iceland",-18.48,64.764,"Export",920649,"US",-95.71289,37.09024,"Chocolate"
2011,"Sweden",15.27,62.011,"Export",199511,"US",-95.71289,37.09024,"Chocolate"
2011,"Norway",8.74,61.152,"Export",501816,"US",-95.71289,37.09024,"Chocolate"
2011,"Finland",26.272,64.504,"Export",25525,"US",-95.71289,37.09024,"Chocolate"
2011,"Denmark",9.264,56.058,"Export",73942,"US",-95.71289,37.09024,"Chocolate"
2011,"United Kingdom",-2.9,54.16,"Export",13496371,"US",-95.71289,37.09024,"Chocolate"
2011,"Ireland",-8.152,53.177,"Export",496082,"US",-95.71289,37.09024,"Chocolate"
2011,"Netherlands",5.389,52.077,"Export",9081278,"US",-95.71289,37.09024,"Chocolate"
2011,"Belgium",4.664,50.643,"Export",492904,"US",-95.71289,37.09024,"Chocolate"
2011,"Monaco",7.412,43.75,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2011,"France",2.55,46.565,"Export",523582,"US",-95.71289,37.09024,"Chocolate"
2011,"Germany",9.851,51.11,"Export",1268967,"US",-95.71289,37.09024,"Chocolate"
2011,"Austria",14.912,47.683,"Export",23464,"US",-95.71289,37.09024,"Chocolate"
2011,"Czech Republic",15.338,49.743,"Export",34200,"US",-95.71289,37.09024,"Chocolate"
2011,"Slovakia",19.491,48.707,"Export",14305,"US",-95.71289,37.09024,"Chocolate"
2011,"Hungary",19.134,47.07,"Export",1024971,"US",-95.71289,37.09024,"Chocolate"
2011,"Switzerland",7.908,46.861,"Export",98840,"US",-95.71289,37.09024,"Chocolate"
2011,"Estonia",25.793,58.674,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2011,"Latvia",25.641,56.858,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2011,"Lithuania",23.897,55.336,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2011,"Poland",19.401,52.125,"Export",3861,"US",-95.71289,37.09024,"Chocolate"
2011,"Russia",96.689,61.988,"Export",489594,"US",-95.71289,37.09024,"Chocolate"
2011,"Belarus",28.047,53.54,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2011,"Ukraine",31.388,49.016,"Export",5240,"US",-95.71289,37.09024,"Chocolate"
2011,"Armenia",44.563,40.534,"Export",10970,"US",-95.71289,37.09024,"Chocolate"
2011,"Azerbaijan",47.395,40.43,"Export",31935,"US",-95.71289,37.09024,"Chocolate"
2011,"Uzbekistan",63.17,41.75,"Export",2679,"US",-95.71289,37.09024,"Chocolate"
2011,"Spain",-3.649,40.227,"Export",518423,"US",-95.71289,37.09024,"Chocolate"
2011,"Portugal",-8.058,40.309,"Export",272000,"US",-95.71289,37.09024,"Chocolate"
2011,"San Marino",12.46,43.942,"Export",28611,"US",-95.71289,37.09024,"Chocolate"
2011,"Italy",10.44,44.931,"Export",622274,"US",-95.71289,37.09024,"Chocolate"
2011,"Croatia",16.693,45.723,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2011,"Slovenia",14.827,46.124,"Export",23086,"US",-95.71289,37.09024,"Chocolate"
2011,"Bosnia and Herzegovina",17.786,44.169,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2011,"Macedonia",NA,NA,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2011,"Serbia",20.806,44.032,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2011,"Greece",21.766,39.666,"Export",563091,"US",-95.71289,37.09024,"Chocolate"
2011,"Romania",24.969,45.844,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2011,"Bulgaria",25.231,42.761,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2011,"Turkey",35.179,39.061,"Export",397145,"US",-95.71289,37.09024,"Chocolate"
2011,"Cyprus",33.219,35.043,"Export",28494,"US",-95.71289,37.09024,"Chocolate"
2011,"Syria",NA,NA,"Export",6615,"US",-95.71289,37.09024,"Chocolate"
2011,"Lebanon",35.888,33.92,"Export",460909,"US",-95.71289,37.09024,"Chocolate"
2011,"Iraq",43.772,33.048,"Export",46918,"US",-95.71289,37.09024,"Chocolate"
2011,"Israel",34.851,31.026,"Export",3008324,"US",-95.71289,37.09024,"Chocolate"
2011,"Jordan",36.319,30.703,"Export",1198727,"US",-95.71289,37.09024,"Chocolate"
2011,"Kuwait",47.376,29.476,"Export",1200388,"US",-95.71289,37.09024,"Chocolate"
2011,"Saudi Arabia",44.585,24.023,"Export",12107306,"US",-95.71289,37.09024,"Chocolate"
2011,"Qatar",51.191,25.316,"Export",887748,"US",-95.71289,37.09024,"Chocolate"
2011,"United Arab Emirates",54.163,23.549,"Export",15869201,"US",-95.71289,37.09024,"Chocolate"
2011,"Yemen",48.355,15.807,"Export",44181,"US",-95.71289,37.09024,"Chocolate"
2011,"Oman",57.407,21.656,"Export",125741,"US",-95.71289,37.09024,"Chocolate"
2011,"Bahrain",50.562,26.019,"Export",594195,"US",-95.71289,37.09024,"Chocolate"
2011,"India",79.619,22.881,"Export",2983332,"US",-95.71289,37.09024,"Chocolate"
2011,"Pakistan",69.386,29.967,"Export",149115,"US",-95.71289,37.09024,"Chocolate"
2011,"Nepal",83.939,28.253,"Export",177010,"US",-95.71289,37.09024,"Chocolate"
2011,"Bangladesh",89.941,24.218,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2011,"Sri Lanka",80.704,7.612,"Export",572610,"US",-95.71289,37.09024,"Chocolate"
2011,"Thailand",100.844,15.7,"Export",3068669,"US",-95.71289,37.09024,"Chocolate"
2011,"Vietnam",NA,NA,"Export",2758026,"US",-95.71289,37.09024,"Chocolate"
2011,"Cambodia",104.564,12.714,"Export",123449,"US",-95.71289,37.09024,"Chocolate"
2011,"Malaysia",102.195,4.201,"Export",5011649,"US",-95.71289,37.09024,"Chocolate"
2011,"Singapore",103.808,1.351,"Export",21585278,"US",-95.71289,37.09024,"Chocolate"
2011,"Indonesia",114.252,-0.976,"Export",4009034,"US",-95.71289,37.09024,"Chocolate"
2011,"Brunei",NA,NA,"Export",328516,"US",-95.71289,37.09024,"Chocolate"
2011,"Philippines",122.466,11.118,"Export",31035849,"US",-95.71289,37.09024,"Chocolate"
2011,"Macau",113.545,22.2,"Export",199054,"US",-95.71289,37.09024,"Chocolate"
2011,"Maldives",72.92,3.548,"Export",3083,"US",-95.71289,37.09024,"Chocolate"
2011,"China",106.514,33.42,"Export",29914032,"US",-95.71289,37.09024,"Chocolate"
2011,"Mongolia",102.876,46.056,"Export",13425,"US",-95.71289,37.09024,"Chocolate"
2011,"Korea, South",NA,NA,"Export",73451431,"US",-95.71289,37.09024,"Chocolate"
2011,"Hong Kong",114.129,22.423,"Export",20516271,"US",-95.71289,37.09024,"Chocolate"
2011,"Taiwan",120.946,23.754,"Export",20693957,"US",-95.71289,37.09024,"Chocolate"
2011,"Japan",139.068,36.491,"Export",45182718,"US",-95.71289,37.09024,"Chocolate"
2011,"Australia",136.189,-24.973,"Export",22632312,"US",-95.71289,37.09024,"Chocolate"
2011,"Papua New Guinea",143.459,-5.949,"Export",13156,"US",-95.71289,37.09024,"Chocolate"
2011,"New Zealand",172.235,-42.634,"Export",1871027,"US",-95.71289,37.09024,"Chocolate"
2011,"Cook Islands",-159.782,-21.219,"Export",68782,"US",-95.71289,37.09024,"Chocolate"
2011,"French Polynesia",-149.462,-17.626,"Export",560795,"US",-95.71289,37.09024,"Chocolate"
2011,"Marshall Islands",168.963,7.595,"Export",47275,"US",-95.71289,37.09024,"Chocolate"
2011,"Micronesia",NA,NA,"Export",48242,"US",-95.71289,37.09024,"Chocolate"
2011,"Palau",134.57,7.501,"Export",127399,"US",-95.71289,37.09024,"Chocolate"
2011,"Fiji",177.974,-17.819,"Export",33802,"US",-95.71289,37.09024,"Chocolate"
2011,"Egypt",29.872,26.494,"Export",369155,"US",-95.71289,37.09024,"Chocolate"
2011,"Equatorial Guinea",10.488,1.607,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2011,"Cameroon",12.277,5.133,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2011,"Cote d'Ivoire",-5.556,7.632,"Export",18216,"US",-95.71289,37.09024,"Chocolate"
2011,"Ghana",-1.207,7.96,"Export",59429,"US",-95.71289,37.09024,"Chocolate"
2011,"Niger",9.398,17.426,"Export",4100,"US",-95.71289,37.09024,"Chocolate"
2011,"Togo",1.081,8.799,"Export",67278,"US",-95.71289,37.09024,"Chocolate"
2011,"Nigeria",8.105,9.594,"Export",178650,"US",-95.71289,37.09024,"Chocolate"
2011,"Central African Republic",20.483,6.571,"Export",8654,"US",-95.71289,37.09024,"Chocolate"
2011,"Sao Tome and Principe",6.629,0.201,"Export",0,"US",-95.71289,37.09024,"Chocolate"
2011,"Djibouti",42.516,11.9,"Export",2522,"US",-95.71289,37.09024,"Chocolate"
